name,terminology,code,term
anaemia,SNOMED CT,111577008,Anemia due to enzyme deficiency (disorder)
anaemia,SNOMED CT,111579006,Hereditary nonspherocytic hemolytic anemia due to glutathione synthetase deficiency (disorder)
anaemia,SNOMED CT,111581008,Anemia caused by physical agent (disorder)
anaemia,SNOMED CT,115963009,Regenerative anemia (disorder)
anaemia,SNOMED CT,127034005,Pancytopenia (disorder)
anaemia,SNOMED CT,127040003,Sickle cell-hemoglobin SS disease (disorder)
anaemia,SNOMED CT,127041004,Sickle cell-beta-thalassemia (disorder)
anaemia,SNOMED CT,127042006,Sickle cell beta plus thalassemia (disorder)
anaemia,SNOMED CT,127043001,Sickle cell-beta^0^-thalassemia (disorder)
anaemia,SNOMED CT,127044007,Sickle cell-delta beta^0^-thalassemia (disorder)
anaemia,SNOMED CT,127045008,Sickle cell anemia with coexistent alpha-thalassemia (disorder)
anaemia,SNOMED CT,127046009,Sickle cell trait with coexistent alpha-thalassemia (disorder)
anaemia,SNOMED CT,127049002,Primary (idiopathic) autoimmune hemolytic anemia (disorder)
anaemia,SNOMED CT,127050002,Secondary autoimmune hemolytic anemia (disorder)
anaemia,SNOMED CT,127052005,Secondary warm autoimmune hemolytic anemia (disorder)
anaemia,SNOMED CT,127053000,Post-infectious cold agglutinin disease (disorder)
anaemia,SNOMED CT,127054006,Cold agglutinin disease caused by Epstein-Barr virus infection (disorder)
anaemia,SNOMED CT,127055007,Chronic cold agglutinin disease (disorder)
anaemia,SNOMED CT,127056008,Chronic cold agglutinin disease associated with B-cell neoplasm (disorder)
anaemia,SNOMED CT,127057004,Paroxysmal cold hemoglobinuria (disorder)
anaemia,SNOMED CT,127058009,Paroxysmal cold hemoglobinuria associated with tertiary syphilis (disorder)
anaemia,SNOMED CT,127060006,"Drug-induced immune hemolytic anemia, hapten type (disorder)"
anaemia,SNOMED CT,127061005,"Autoimmune hemolytic anemia, categorized by antibody class AND/OR complement (disorder)"
anaemia,SNOMED CT,127319005,Anemia caused by alloimmune destruction of transfused red cells (disorder)
anaemia,SNOMED CT,128845005,Refractory anemia (morphologic abnormality)
anaemia,SNOMED CT,128846006,Myelodysplastic syndrome with ring sideroblasts and single lineage dysplasia (morphologic abnormality)
anaemia,SNOMED CT,128847002,Myelodysplastic syndrome with excess blasts (morphologic abnormality)
anaemia,SNOMED CT,128848007,Refractory anemia with excess blasts in transformation (morphologic abnormality)
anaemia,SNOMED CT,129638002,Hemolytic anemia caused by hyperbaric oxygen (disorder)
anaemia,SNOMED CT,161456009,History of iron deficiency anemia (situation)
anaemia,SNOMED CT,161457000,History of anemia vitamin B12 deficient (situation)
anaemia,SNOMED CT,161458005,History of hemolytic anemia (situation)
anaemia,SNOMED CT,190996002,Severe combined immunodeficiency with reticular dysgenesis (disorder)
anaemia,SNOMED CT,191128004,Iron deficiency anemia due to dietary causes (disorder)
anaemia,SNOMED CT,191136008,Idiopathic hypochromic anemia (disorder)
anaemia,SNOMED CT,191142007,Vitamin B12 deficiency anemia due to malabsorption with proteinuria (disorder)
anaemia,SNOMED CT,191146005,Congenital folate malabsorption anemia (disorder)
anaemia,SNOMED CT,191148006,"Folate deficiency anemia, drug-induced (disorder)"
anaemia,SNOMED CT,191149003,Folate deficiency anemia due to malabsorption (disorder)
anaemia,SNOMED CT,191150003,Folate deficiency anemia due to liver disorders (disorder)
anaemia,SNOMED CT,191154007,Combined B12 and folate deficiency anemia (disorder)
anaemia,SNOMED CT,191161006,Vitamin C deficiency anemia (disorder)
anaemia,SNOMED CT,191169008,Hereditary elliptocytosis (disorder)
anaemia,SNOMED CT,191170009,Hemolytic anemia due to glutathione metabolism disorder (disorder)
anaemia,SNOMED CT,191177007,Hemolytic anemia due to hexokinase deficiency (disorder)
anaemia,SNOMED CT,191179005,Hemolytic anemia due to triose phosphate isomerase deficiency (disorder)
anaemia,SNOMED CT,191180008,Anemia due to disorders of nucleotide metabolism (disorder)
anaemia,SNOMED CT,191187006,Alpha trait thalassemia (disorder)
anaemia,SNOMED CT,191189009,Beta thalassemia intermedia (disorder)
anaemia,SNOMED CT,191210005,Primary cold-type hemolytic anemia (disorder)
anaemia,SNOMED CT,191211009,Primary warm-type hemolytic anemia (disorder)
anaemia,SNOMED CT,191212002,Secondary cold-type hemolytic anemia (disorder)
anaemia,SNOMED CT,191213007,Secondary warm-type hemolytic anemia (disorder)
anaemia,SNOMED CT,191216004,Non-autoimmune hemolytic anemia (disorder)
anaemia,SNOMED CT,191217008,Mechanical hemolytic anemia (disorder)
anaemia,SNOMED CT,191218003,Toxic hemolytic anemia (disorder)
anaemia,SNOMED CT,191222008,Hemoglobinuria due to hemolysis from external causes (disorder)
anaemia,SNOMED CT,191228007,Acquired spherocytosis (disorder)
anaemia,SNOMED CT,191229004,Infantile pyknocytosis (disorder)
anaemia,SNOMED CT,191244003,Aplastic anemia due to chronic disease (disorder)
anaemia,SNOMED CT,191246001,Aplastic anemia due to infection (disorder)
anaemia,SNOMED CT,191247005,Aplastic anemia caused by radiation (disorder)
anaemia,SNOMED CT,191248000,Aplastic anemia caused by toxic cause (disorder)
anaemia,SNOMED CT,191256002,Idiopathic aplastic anemia (disorder)
anaemia,SNOMED CT,191260004,Pyridoxine-responsive sideroblastic anemia (disorder)
anaemia,SNOMED CT,191261000,Secondary sideroblastic anemia due to disease (disorder)
anaemia,SNOMED CT,191262007,Secondary sideroblastic anemia caused by drugs and toxins (disorder)
anaemia,SNOMED CT,191265009,Anemia in neoplastic disease (disorder)
anaemia,SNOMED CT,191268006,Chronic anemia (disorder)
anaemia,SNOMED CT,193213003,Myasthenic syndrome due to pernicious anemia (disorder)
anaemia,SNOMED CT,199248002,Iron deficiency anemia of pregnancy (disorder)
anaemia,SNOMED CT,206434001,Late anemia of newborn due to isoimmunization (disorder)
anaemia,SNOMED CT,234339009,Macrocytosis - no anemia (disorder)
anaemia,SNOMED CT,234343008,Normocytic anemia due to aplasia (disorder)
anaemia,SNOMED CT,234345001,von Jaksch's anemia (disorder)
anaemia,SNOMED CT,234346000,Dilutional anemia (disorder)
anaemia,SNOMED CT,234347009,Anemia of chronic disorder (disorder)
anaemia,SNOMED CT,234348004,Anemia of renal disease (disorder)
anaemia,SNOMED CT,234349007,Microcytic anemia (disorder)
anaemia,SNOMED CT,234350007,Neonatal anemia (disorder)
anaemia,SNOMED CT,234352004,Normocytic anemia due to chronic blood loss (disorder)
anaemia,SNOMED CT,234353009,Congenital transferrin deficiency (disorder)
anaemia,SNOMED CT,234358000,Megaloblastic anemia due to dietary causes (disorder)
anaemia,SNOMED CT,234360003,Vegan's anemia (disorder)
anaemia,SNOMED CT,234361004,Congenital deficiency of intrinsic factor (disorder)
anaemia,SNOMED CT,234362006,Biermer's congenital pernicious anemia (disorder)
anaemia,SNOMED CT,234363001,Selective malabsorption of cyanocobalamin (disorder)
anaemia,SNOMED CT,234364007,Combined deficiency anemia (disorder)
anaemia,SNOMED CT,234365008,Thiamine-responsive macrocytosis (disorder)
anaemia,SNOMED CT,234366009,Alcohol-related sideroblastic anemia (disorder)
anaemia,SNOMED CT,234367000,Pancytopenia with pancreatitis (disorder)
anaemia,SNOMED CT,234375006,Transient erythroblastopenia of childhood (disorder)
anaemia,SNOMED CT,234376007,Acquired red cell aplasia (disorder)
anaemia,SNOMED CT,234380002,Kell isoimmunization of the newborn (disorder)
anaemia,SNOMED CT,234381003,Maternal autoimmune hemolytic anemia (disorder)
anaemia,SNOMED CT,234383000,Homozygous alpha thalassemia (disorder)
anaemia,SNOMED CT,234385007,Alpha thalassemia-2 trait (disorder)
anaemia,SNOMED CT,234386008,Hemoglobin Constant Spring trait (disorder)
